ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.543197114934975266e-03,-9.018204794442376564e-05,-2.214059091174593041e-03
3.543197080086268012e-03,-9.018204793158869572e-05,-2.214059146943582294e-03
3.543197045237559458e-03,-9.018204791875361224e-05,-2.214059202712570680e-03
3.543197010388850904e-03,-9.018204790591852877e-05,-2.214059258481558632e-03
3.543196975540140615e-03,-9.018204789308344529e-05,-2.214059314250546150e-03
3.543196940691429458e-03,-9.018204788024836182e-05,-2.214059370019533235e-03
3.543196905842717868e-03,-9.018204786741329190e-05,-2.214059425788519452e-03
3.543196870994005411e-03,-9.018204785457820843e-05,-2.214059481557505236e-03
3.543196836145291219e-03,-9.018204784174312495e-05,-2.214059537326490586e-03
3.543196801296577027e-03,-9.018204782890805503e-05,-2.214059593095475068e-03
3.543196766447861967e-03,-9.018204781607294445e-05,-2.214059648864459551e-03
3.543196731599144739e-03,-9.018204780323786098e-05,-2.214059704633443166e-03
3.543196696750428379e-03,-9.018204779040279106e-05,-2.214059760402425914e-03
3.543196661901710284e-03,-9.018204777756770759e-05,-2.214059816171408662e-03
3.543196627052991755e-03,-9.018204776473263766e-05,-2.214059871940390108e-03
3.543196592204271925e-03,-9.018204775189752709e-05,-2.214059927709371555e-03
3.543196557355551661e-03,-9.018204773906245717e-05,-2.214059983478352568e-03
3.543196522506830530e-03,-9.018204772622737369e-05,-2.214060039247333148e-03
3.543196487658108098e-03,-9.018204771339227667e-05,-2.214060095016312426e-03
3.543196452809385232e-03,-9.018204770055720674e-05,-2.214060150785291271e-03
3.543196417960661065e-03,-9.018204768772212327e-05,-2.214060206554270115e-03
3.543196383111936031e-03,-9.018204767488705335e-05,-2.214060262323248093e-03
3.543196348263210563e-03,-9.018204766205192922e-05,-2.214060318092225203e-03
3.543196313414483795e-03,-9.018204764921685930e-05,-2.214060373861202313e-03
3.543196278565756592e-03,-9.018204763638177583e-05,-2.214060429630178555e-03
3.543196243717027655e-03,-9.018204762354670590e-05,-2.214060485399154364e-03
3.543196208868298717e-03,-9.018204761071159533e-05,-2.214060541168129739e-03
3.543196174019568479e-03,-9.018204759787651185e-05,-2.214060596937104247e-03
3.543196139170837373e-03,-9.018204758504144193e-05,-2.214060652706078755e-03
3.543196104322105834e-03,-9.018204757220635846e-05,-2.214060708475052396e-03
3.543196069473373427e-03,-9.018204755937126143e-05,-2.214060764244025169e-03
3.543196034624638852e-03,-9.018204754653616441e-05,-2.214060820012997508e-03
3.543195999775905578e-03,-9.018204753370109448e-05,-2.214060875781969414e-03
3.543195964927169702e-03,-9.018204752086599746e-05,-2.214060931550940886e-03
3.543195930078433826e-03,-9.018204750803091399e-05,-2.214060987319911491e-03
3.543195895229696215e-03,-9.018204749519583051e-05,-2.214061043088881662e-03
3.543195860380958170e-03,-9.018204748236073349e-05,-2.214061098857851399e-03
3.543195825532219258e-03,-9.018204746952565001e-05,-2.214061154626820269e-03
3.543195790683480347e-03,-9.018204745669055299e-05,-2.214061210395789139e-03
3.543195755834738832e-03,-9.018204744385546951e-05,-2.214061266164757142e-03
3.543195720985997752e-03,-9.018204743102037249e-05,-2.214061321933724277e-03
3.543195686137255371e-03,-9.018204741818530257e-05,-2.214061377702691846e-03
3.543195651288512122e-03,-9.018204740535020554e-05,-2.214061433471657681e-03
3.543195616439768440e-03,-9.018204739251512207e-05,-2.214061489240623515e-03
3.543195581591023022e-03,-9.018204737968002504e-05,-2.214061545009588915e-03
3.543195546742277172e-03,-9.018204736684492801e-05,-2.214061600778553449e-03
3.543195511893530453e-03,-9.018204735400984454e-05,-2.214061656547517548e-03
3.543195477044782868e-03,-9.018204734117474751e-05,-2.214061712316480780e-03
3.543195442196034849e-03,-9.018204732833966404e-05,-2.214061768085444012e-03
3.543195407347285528e-03,-9.018204731550455346e-05,-2.214061823854406377e-03
3.543195372498534907e-03,-9.018204730266949709e-05,-2.214061879623368308e-03
3.543195337649784286e-03,-9.018204728983441362e-05,-2.214061935392329372e-03
3.543195302801032363e-03,-9.018204727699930304e-05,-2.214061991161290436e-03
3.543195267952279140e-03,-9.018204726416421957e-05,-2.214062046930250632e-03
3.543195233103525483e-03,-9.018204725132912254e-05,-2.214062102699210395e-03
