ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-7.728494605003989213e-04,-9.794826346022547980e+00
0.000000000000000000e+00,-7.728494799674780202e-04,-9.794826346754774704e+00
0.000000000000000000e+00,-7.728494994345570107e-04,-9.794826347486997875e+00
0.000000000000000000e+00,-7.728495189016357843e-04,-9.794826348219224599e+00
0.000000000000000000e+00,-7.728495383687142327e-04,-9.794826348951451322e+00
0.000000000000000000e+00,-7.728495578357926811e-04,-9.794826349683676270e+00
0.000000000000000000e+00,-7.728495773028708042e-04,-9.794826350415901217e+00
0.000000000000000000e+00,-7.728495967699488189e-04,-9.794826351148124388e+00
0.000000000000000000e+00,-7.728496162370265083e-04,-9.794826351880354665e+00
0.000000000000000000e+00,-7.728496357041041978e-04,-9.794826352612579612e+00
0.000000000000000000e+00,-7.728496551711815619e-04,-9.794826353344804559e+00
0.000000000000000000e+00,-7.728496746382589261e-04,-9.794826354077029507e+00
0.000000000000000000e+00,-7.728496941053357482e-04,-9.794826354809258007e+00
0.000000000000000000e+00,-7.728497135724124618e-04,-9.794826355541481178e+00
0.000000000000000000e+00,-7.728497330394892839e-04,-9.794826356273706125e+00
0.000000000000000000e+00,-7.728497525065655639e-04,-9.794826357005932849e+00
0.000000000000000000e+00,-7.728497719736418439e-04,-9.794826357738157796e+00
0.000000000000000000e+00,-7.728497914407176901e-04,-9.794826358470384520e+00
0.000000000000000000e+00,-7.728498109077936449e-04,-9.794826359202607691e+00
0.000000000000000000e+00,-7.728498303748694911e-04,-9.794826359934836191e+00
0.000000000000000000e+00,-7.728498498419450122e-04,-9.794826360667062914e+00
0.000000000000000000e+00,-7.728498693090198827e-04,-9.794826361399287862e+00
0.000000000000000000e+00,-7.728498887760950785e-04,-9.794826362131512809e+00
0.000000000000000000e+00,-7.728499082431700574e-04,-9.794826362863737756e+00
0.000000000000000000e+00,-7.728499277102447110e-04,-9.794826363595966257e+00
0.000000000000000000e+00,-7.728499471773191479e-04,-9.794826364328191204e+00
0.000000000000000000e+00,-7.728499666443934763e-04,-9.794826365060416151e+00
0.000000000000000000e+00,-7.728499861114675878e-04,-9.794826365792642875e+00
0.000000000000000000e+00,-7.728500055785415910e-04,-9.794826366524869599e+00
0.000000000000000000e+00,-7.728500250456150520e-04,-9.794826367257092770e+00
0.000000000000000000e+00,-7.728500445126887299e-04,-9.794826367989319493e+00
0.000000000000000000e+00,-7.728500639797619741e-04,-9.794826368721544441e+00
0.000000000000000000e+00,-7.728500834468352183e-04,-9.794826369453771164e+00
0.000000000000000000e+00,-7.728501029139080289e-04,-9.794826370185997888e+00
0.000000000000000000e+00,-7.728501223809807310e-04,-9.794826370918222835e+00
0.000000000000000000e+00,-7.728501418480532162e-04,-9.794826371650449559e+00
0.000000000000000000e+00,-7.728501613151255931e-04,-9.794826372382674506e+00
0.000000000000000000e+00,-7.728501807821977531e-04,-9.794826373114899454e+00
0.000000000000000000e+00,-7.728502002492696962e-04,-9.794826373847126177e+00
0.000000000000000000e+00,-7.728502197163413141e-04,-9.794826374579354678e+00
0.000000000000000000e+00,-7.728502391834131489e-04,-9.794826375311577848e+00
0.000000000000000000e+00,-7.728502586504845499e-04,-9.794826376043806349e+00
0.000000000000000000e+00,-7.728502781175556257e-04,-9.794826376776031296e+00
0.000000000000000000e+00,-7.728502975846267015e-04,-9.794826377508258020e+00
0.000000000000000000e+00,-7.728503170516975605e-04,-9.794826378240482967e+00
0.000000000000000000e+00,-7.728503365187679858e-04,-9.794826378972707914e+00
0.000000000000000000e+00,-7.728503559858383026e-04,-9.794826379704934638e+00
0.000000000000000000e+00,-7.728503754529086195e-04,-9.794826380437161362e+00
0.000000000000000000e+00,-7.728503949199785027e-04,-9.794826381169386309e+00
0.000000000000000000e+00,-7.728504143870483858e-04,-9.794826381901613033e+00
0.000000000000000000e+00,-7.728504338541180522e-04,-9.794826382633837980e+00
0.000000000000000000e+00,-7.728504533211876101e-04,-9.794826383366064704e+00
0.000000000000000000e+00,-7.728504727882568428e-04,-9.794826384098291427e+00
0.000000000000000000e+00,-7.728504922553257502e-04,-9.794826384830518151e+00
0.000000000000000000e+00,-7.728505117223947660e-04,-9.794826385562744875e+00
0.000000000000000000e+00,-7.728505311894633481e-04,-9.794826386294971599e+00
0.000000000000000000e+00,-7.728505506565318218e-04,-9.794826387027194770e+00
0.000000000000000000e+00,-7.728505701236000787e-04,-9.794826387759421493e+00
0.000000000000000000e+00,-7.728505895906681187e-04,-9.794826388491648217e+00
0.000000000000000000e+00,-7.728506090577359419e-04,-9.794826389223874941e+00
0.000000000000000000e+00,-7.728506285248038735e-04,-9.794826389956099888e+00
0.000000000000000000e+00,-7.728506479918711546e-04,-9.794826390688330164e+00
0.000000000000000000e+00,-7.728506674589384357e-04,-9.794826391420555112e+00
0.000000000000000000e+00,-7.728506869260055000e-04,-9.794826392152780059e+00
0.000000000000000000e+00,-7.728507063930724558e-04,-9.794826392885006783e+00
0.000000000000000000e+00,-7.728507258601391948e-04,-9.794826393617233506e+00
0.000000000000000000e+00,-7.728507453272057169e-04,-9.794826394349460230e+00
0.000000000000000000e+00,-7.728507647942719138e-04,-9.794826395081683401e+00
0.000000000000000000e+00,-7.728507842613381107e-04,-9.794826395813910125e+00
0.000000000000000000e+00,-7.728508037284039824e-04,-9.794826396546138625e+00
0.000000000000000000e+00,-7.728508231954697456e-04,-9.794826397278363572e+00
0.000000000000000000e+00,-7.728508426625352919e-04,-9.794826398010588520e+00
0.000000000000000000e+00,-7.728508621296007299e-04,-9.794826398742817020e+00
0.000000000000000000e+00,-7.728508815966658426e-04,-9.794826399475041967e+00
0.000000000000000000e+00,-7.728509010637307384e-04,-9.794826400207268691e+00
0.000000000000000000e+00,-7.728509205307955258e-04,-9.794826400939497191e+00
0.000000000000000000e+00,-7.728509399978600964e-04,-9.794826401671720362e+00
0.000000000000000000e+00,-7.728509594649245586e-04,-9.794826402403948862e+00
0.000000000000000000e+00,-7.728509789319886955e-04,-9.794826403136175585e+00
0.000000000000000000e+00,-7.728509983990528324e-04,-9.794826403868400533e+00
0.000000000000000000e+00,-7.728510178661164272e-04,-9.794826404600627257e+00
0.000000000000000000e+00,-7.728510373331801304e-04,-9.794826405332855757e+00
0.000000000000000000e+00,-7.728510568002435084e-04,-9.794826406065078928e+00
0.000000000000000000e+00,-7.728510762673067780e-04,-9.794826406797307428e+00
0.000000000000000000e+00,-7.728510957343697222e-04,-9.794826407529535928e+00
0.000000000000000000e+00,-7.728511152014327749e-04,-9.794826408261760875e+00
0.000000000000000000e+00,-7.728511346684950687e-04,-9.794826408993987599e+00
0.000000000000000000e+00,-7.728511541355575793e-04,-9.794826409726210770e+00
0.000000000000000000e+00,-7.728511736026199815e-04,-9.794826410458441046e+00
0.000000000000000000e+00,-7.728511930696819500e-04,-9.794826411190665993e+00
0.000000000000000000e+00,-7.728512125367438101e-04,-9.794826411922890941e+00
0.000000000000000000e+00,-7.728512320038054533e-04,-9.794826412655119441e+00
0.000000000000000000e+00,-7.728512514708668797e-04,-9.794826413387346165e+00
0.000000000000000000e+00,-7.728512709379281977e-04,-9.794826414119574665e+00
0.000000000000000000e+00,-7.728512904049892988e-04,-9.794826414851797836e+00
0.000000000000000000e+00,-7.728513098720500747e-04,-9.794826415584026336e+00
0.000000000000000000e+00,-7.728513293391108506e-04,-9.794826416316254836e+00
0.000000000000000000e+00,-7.728513488061714096e-04,-9.794826417048478007e+00
0.000000000000000000e+00,-7.728513682732317518e-04,-9.794826417780706507e+00
0.000000000000000000e+00,-7.728513877402917688e-04,-9.794826418512929678e+00
0.000000000000000000e+00,-7.728514072073515689e-04,-9.794826419245159954e+00
0.000000000000000000e+00,-7.728514266744113690e-04,-9.794826419977384901e+00
0.000000000000000000e+00,-7.728514461414709522e-04,-9.794826420709609849e+00
0.000000000000000000e+00,-7.728514656085302102e-04,-9.794826421441838349e+00
0.000000000000000000e+00,-7.728514850755894682e-04,-9.794826422174065073e+00
0.000000000000000000e+00,-7.728515045426484010e-04,-9.794826422906291796e+00
0.000000000000000000e+00,-7.728515240097071168e-04,-9.794826423638520296e+00
0.000000000000000000e+00,-7.728515434767655075e-04,-9.794826424370747020e+00
0.000000000000000000e+00,-7.728515629438240065e-04,-9.794826425102971967e+00
0.000000000000000000e+00,-7.728515824108820719e-04,-9.794826425835198691e+00
0.000000000000000000e+00,-7.728516018779402457e-04,-9.794826426567427191e+00
0.000000000000000000e+00,-7.728516213449979858e-04,-9.794826427299653915e+00
0.000000000000000000e+00,-7.728516408120556175e-04,-9.794826428031878862e+00
0.000000000000000000e+00,-7.728516602791128155e-04,-9.794826428764107362e+00
0.000000000000000000e+00,-7.728516797461701220e-04,-9.794826429496330533e+00
0.000000000000000000e+00,-7.728516992132269947e-04,-9.794826430228560810e+00
0.000000000000000000e+00,-7.728517186802838675e-04,-9.794826430960787533e+00
0.000000000000000000e+00,-7.728517381473405234e-04,-9.794826431693012481e+00
0.000000000000000000e+00,-7.728517576143967456e-04,-9.794826432425239204e+00
0.000000000000000000e+00,-7.728517770814530763e-04,-9.794826433157469481e+00
0.000000000000000000e+00,-7.728517965485090816e-04,-9.794826433889692652e+00
0.000000000000000000e+00,-7.728518160155650870e-04,-9.794826434621921152e+00
0.000000000000000000e+00,-7.728518354826206587e-04,-9.794826435354147876e+00
0.000000000000000000e+00,-7.728518549496761220e-04,-9.794826436086374599e+00
0.000000000000000000e+00,-7.728518744167312601e-04,-9.794826436818603099e+00
0.000000000000000000e+00,-7.728518938837863981e-04,-9.794826437550828047e+00
0.000000000000000000e+00,-7.728519133508413193e-04,-9.794826438283054770e+00
0.000000000000000000e+00,-7.728519328178958068e-04,-9.794826439015283270e+00
0.000000000000000000e+00,-7.728519522849502943e-04,-9.794826439747509994e+00
0.000000000000000000e+00,-7.728519717520045650e-04,-9.794826440479734941e+00
0.000000000000000000e+00,-7.728519912190588356e-04,-9.794826441211965218e+00
0.000000000000000000e+00,-7.728520106861125642e-04,-9.794826441944191942e+00
0.000000000000000000e+00,-7.728520301531665096e-04,-9.794826442676416889e+00
0.000000000000000000e+00,-7.728520496202199129e-04,-9.794826443408645389e+00
0.000000000000000000e+00,-7.728520690872730994e-04,-9.794826444140872113e+00
0.000000000000000000e+00,-7.728520885543263942e-04,-9.794826444873098836e+00
0.000000000000000000e+00,-7.728521080213791470e-04,-9.794826445605327336e+00
0.000000000000000000e+00,-7.728521274884318998e-04,-9.794826446337552284e+00
0.000000000000000000e+00,-7.728521469554845442e-04,-9.794826447069782560e+00
0.000000000000000000e+00,-7.728521664225368633e-04,-9.794826447802009284e+00
0.000000000000000000e+00,-7.728521858895889655e-04,-9.794826448534234231e+00
0.000000000000000000e+00,-7.728522053566408510e-04,-9.794826449266462731e+00
0.000000000000000000e+00,-7.728522248236927364e-04,-9.794826449998689455e+00
0.000000000000000000e+00,-7.728522442907441881e-04,-9.794826450730914402e+00
0.000000000000000000e+00,-7.728522637577954230e-04,-9.794826451463142902e+00
0.000000000000000000e+00,-7.728522832248467664e-04,-9.794826452195369626e+00
0.000000000000000000e+00,-7.728523026918976760e-04,-9.794826452927596350e+00
0.000000000000000000e+00,-7.728523221589485856e-04,-9.794826453659824850e+00
0.000000000000000000e+00,-7.728523416259990616e-04,-9.794826454392051573e+00
0.000000000000000000e+00,-7.728523610930494291e-04,-9.794826455124278297e+00
0.000000000000000000e+00,-7.728523805600996882e-04,-9.794826455856506797e+00
0.000000000000000000e+00,-7.728524000271495137e-04,-9.794826456588733521e+00
0.000000000000000000e+00,-7.728524194941994475e-04,-9.794826457320960245e+00
0.000000000000000000e+00,-7.728524389612491646e-04,-9.794826458053188745e+00
0.000000000000000000e+00,-7.728524584282984479e-04,-9.794826458785415468e+00
0.000000000000000000e+00,-7.728524778953477312e-04,-9.794826459517642192e+00
0.000000000000000000e+00,-7.728524973623967977e-04,-9.794826460249868916e+00
0.000000000000000000e+00,-7.728525168294456474e-04,-9.794826460982097416e+00
0.000000000000000000e+00,-7.728525362964942802e-04,-9.794826461714324140e+00
0.000000000000000000e+00,-7.728525557635426962e-04,-9.794826462446550863e+00
0.000000000000000000e+00,-7.728525752305910037e-04,-9.794826463178777587e+00
0.000000000000000000e+00,-7.728525946976389860e-04,-9.794826463911006087e+00
0.000000000000000000e+00,-7.728526141646870767e-04,-9.794826464643234587e+00
0.000000000000000000e+00,-7.728526336317347338e-04,-9.794826465375459534e+00
0.000000000000000000e+00,-7.728526530987820655e-04,-9.794826466107688034e+00
0.000000000000000000e+00,-7.728526725658293973e-04,-9.794826466839916534e+00
0.000000000000000000e+00,-7.728526920328765122e-04,-9.794826467572143258e+00
0.000000000000000000e+00,-7.728527114999234103e-04,-9.794826468304369982e+00
0.000000000000000000e+00,-7.728527309669700916e-04,-9.794826469036598482e+00
0.000000000000000000e+00,-7.728527504340166644e-04,-9.794826469768826982e+00
0.000000000000000000e+00,-7.728527699010629120e-04,-9.794826470501051929e+00
0.000000000000000000e+00,-7.728527893681089427e-04,-9.794826471233280429e+00
0.000000000000000000e+00,-7.728528088351550819e-04,-9.794826471965508929e+00
0.000000000000000000e+00,-7.728528283022007873e-04,-9.794826472697733877e+00
0.000000000000000000e+00,-7.728528477692461676e-04,-9.794826473429962377e+00
0.000000000000000000e+00,-7.728528672362916562e-04,-9.794826474162190877e+00
0.000000000000000000e+00,-7.728528867033367111e-04,-9.794826474894419377e+00
0.000000000000000000e+00,-7.728529061703816577e-04,-9.794826475626644324e+00
0.000000000000000000e+00,-7.728529256374263873e-04,-9.794826476358872824e+00
0.000000000000000000e+00,-7.728529451044709002e-04,-9.794826477091101324e+00
0.000000000000000000e+00,-7.728529645715155215e-04,-9.794826477823328048e+00
0.000000000000000000e+00,-7.728529840385596006e-04,-9.794826478555554772e+00
0.000000000000000000e+00,-7.728530035056035714e-04,-9.794826479287783272e+00
0.000000000000000000e+00,-7.728530229726474337e-04,-9.794826480020009996e+00
0.000000000000000000e+00,-7.728530424396908623e-04,-9.794826480752238496e+00
0.000000000000000000e+00,-7.728530619067345078e-04,-9.794826481484466996e+00
0.000000000000000000e+00,-7.728530813737776112e-04,-9.794826482216691943e+00
0.000000000000000000e+00,-7.728531008408206062e-04,-9.794826482948920443e+00
0.000000000000000000e+00,-7.728531203078634927e-04,-9.794826483681148943e+00
0.000000000000000000e+00,-7.728531397749060540e-04,-9.794826484413373890e+00
0.000000000000000000e+00,-7.728531592419485069e-04,-9.794826485145602391e+00
0.000000000000000000e+00,-7.728531787089907429e-04,-9.794826485877830891e+00
0.000000000000000000e+00,-7.728531981760326536e-04,-9.794826486610061167e+00
0.000000000000000000e+00,-7.728532176430747812e-04,-9.794826487342287891e+00
0.000000000000000000e+00,-7.728532371101162583e-04,-9.794826488074512838e+00
0.000000000000000000e+00,-7.728532565771577354e-04,-9.794826488806744891e+00
0.000000000000000000e+00,-7.728532760441991041e-04,-9.794826489538969838e+00
0.000000000000000000e+00,-7.728532955112400391e-04,-9.794826490271198338e+00
0.000000000000000000e+00,-7.728533149782810825e-04,-9.794826491003425062e+00
0.000000000000000000e+00,-7.728533344453215837e-04,-9.794826491735653562e+00
0.000000000000000000e+00,-7.728533539123621935e-04,-9.794826492467882062e+00
0.000000000000000000e+00,-7.728533733794024779e-04,-9.794826493200110562e+00
0.000000000000000000e+00,-7.728533928464426540e-04,-9.794826493932337286e+00
0.000000000000000000e+00,-7.728534123134823963e-04,-9.794826494664564009e+00
0.000000000000000000e+00,-7.728534317805222471e-04,-9.794826495396792509e+00
0.000000000000000000e+00,-7.728534512475616642e-04,-9.794826496129021010e+00
0.000000000000000000e+00,-7.728534707146009729e-04,-9.794826496861249510e+00
